id,id_v2,metric,scope,category,level,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
TRACEROUTE_leaf5_pe5,traceroute_path:c96f1aa5a1,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf5', 'dst': 'pe5'}",Reachability_Analysis,L4,172.17.1.2에서 10.0.31.3까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf5 -> pe3""",leaf5 -> pe3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf5"", ""dst"": ""pe5""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf5', 'dst_ip': '10.0.31.3', 'target_name': 'pe5'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf12_leaf1,traceroute_path:7700266337,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf12', 'dst': 'leaf1'}",Reachability_Analysis,L4,172.18.4.2에서 172.16.1.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf12 -> pe6""",leaf12 -> pe6,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf12"", ""dst"": ""leaf1""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf12', 'dst_ip': '172.16.1.2', 'target_name': 'leaf1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf1_p2,traceroute_path:e3d845ce8f,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf1', 'dst': 'p2'}",Reachability_Analysis,L4,172.16.1.2에서 10.0.2.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf1 -> pe1""",leaf1 -> pe1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf1"", ""dst"": ""p2""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf1', 'dst_ip': '10.0.2.1', 'target_name': 'p2'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_p12_pe5,traceroute_path:66235ddef1,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'p12', 'dst': 'pe5'}",Reachability_Analysis,L4,10.0.42.1에서 10.0.31.3까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""p12 -> p11 -> fw1 -> asbr1 -> pe5""",p12 -> p11 -> fw1 -> asbr1 -> pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""pe5""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'p12', 'dst_ip': '10.0.31.3', 'target_name': 'pe5'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf15_p1,traceroute_path:2210f35d73,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf15', 'dst': 'p1'}",Reachability_Analysis,L4,172.19.3.2에서 10.0.1.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf15 -> pe8""",leaf15 -> pe8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf15"", ""dst"": ""p1""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf15', 'dst_ip': '10.0.1.1', 'target_name': 'p1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf10_p8,traceroute_path:0d40ebb4b5,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf10', 'dst': 'p8'}",Reachability_Analysis,L4,172.18.2.2에서 10.0.16.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf10 -> pe5""",leaf10 -> pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""p8""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf10', 'dst_ip': '10.0.16.1', 'target_name': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_p12_fw1,traceroute_path:2ca7edf42b,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'p12', 'dst': 'fw1'}",Reachability_Analysis,L4,10.0.42.1에서 10.0.40.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""p12 -> p11 -> fw1""",p12 -> p11 -> fw1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""fw1""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'p12', 'dst_ip': '10.0.40.1', 'target_name': 'fw1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf14_p8,traceroute_path:b4c12187d8,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf14', 'dst': 'p8'}",Reachability_Analysis,L4,172.19.2.2에서 10.0.16.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf14 -> pe7""",leaf14 -> pe7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf14"", ""dst"": ""p8""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf14', 'dst_ip': '10.0.16.1', 'target_name': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf16_p8,traceroute_path:c130fa5820,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf16', 'dst': 'p8'}",Reachability_Analysis,L4,172.19.4.2에서 10.0.16.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf16 -> pe8""",leaf16 -> pe8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf16"", ""dst"": ""p8""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf16', 'dst_ip': '10.0.16.1', 'target_name': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf12_leaf6,traceroute_path:5beecd116b,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf12', 'dst': 'leaf6'}",Reachability_Analysis,L4,172.18.4.2에서 172.17.2.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf12 -> pe6""",leaf12 -> pe6,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf12"", ""dst"": ""leaf6""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf12', 'dst_ip': '172.17.2.2', 'target_name': 'leaf6'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf15_asbr2,traceroute_path:c62904efb1,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf15', 'dst': 'asbr2'}",Reachability_Analysis,L4,172.19.3.2에서 10.0.30.3까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf15 -> pe8""",leaf15 -> pe8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf15"", ""dst"": ""asbr2""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf15', 'dst_ip': '10.0.30.3', 'target_name': 'asbr2'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf4_pe5,traceroute_path:fa0ca92ae4,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf4', 'dst': 'pe5'}",Reachability_Analysis,L4,172.16.4.2에서 10.0.31.3까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf4 -> pe2""",leaf4 -> pe2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf4"", ""dst"": ""pe5""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf4', 'dst_ip': '10.0.31.3', 'target_name': 'pe5'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_pe6_p9,traceroute_path:41e9578b53,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'pe6', 'dst': 'p9'}",Reachability_Analysis,L4,10.0.32.3에서 10.0.31.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""pe6 -> p9""",pe6 -> p9,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""p9""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'pe6', 'dst_ip': '10.0.31.1', 'target_name': 'p9'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf14_p4,traceroute_path:0183a0c35b,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf14', 'dst': 'p4'}",Reachability_Analysis,L4,172.19.2.2에서 10.0.5.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf14 -> pe7""",leaf14 -> pe7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf14"", ""dst"": ""p4""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf14', 'dst_ip': '10.0.5.1', 'target_name': 'p4'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf15_leaf9,traceroute_path:446a4bcead,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf15', 'dst': 'leaf9'}",Reachability_Analysis,L4,172.19.3.2에서 172.18.1.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf15 -> pe8""",leaf15 -> pe8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf15"", ""dst"": ""leaf9""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf15', 'dst_ip': '172.18.1.2', 'target_name': 'leaf9'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_pe6_leaf12,traceroute_path:65023dd414,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'pe6', 'dst': 'leaf12'}",Reachability_Analysis,L4,10.0.32.3에서 172.18.4.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""pe6""",pe6,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf12""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'pe6', 'dst_ip': '172.18.4.2', 'target_name': 'leaf12'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf10_p4,traceroute_path:abc538a517,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf10', 'dst': 'p4'}",Reachability_Analysis,L4,172.18.2.2에서 10.0.5.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf10 -> pe5""",leaf10 -> pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""p4""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf10', 'dst_ip': '10.0.5.1', 'target_name': 'p4'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf5_p6,traceroute_path:c5c8bb01ef,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf5', 'dst': 'p6'}",Reachability_Analysis,L4,172.17.1.2에서 10.0.12.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf5 -> pe3""",leaf5 -> pe3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf5"", ""dst"": ""p6""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf5', 'dst_ip': '10.0.12.1', 'target_name': 'p6'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf16_pe8,traceroute_path:aef0828dfd,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf16', 'dst': 'pe8'}",Reachability_Analysis,L4,172.19.4.2에서 10.0.42.3까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf16 -> pe8""",leaf16 -> pe8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf16"", ""dst"": ""pe8""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf16', 'dst_ip': '10.0.42.3', 'target_name': 'pe8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_p7_leaf2,traceroute_path:ded2852f56,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'p7', 'dst': 'leaf2'}",Reachability_Analysis,L4,10.0.15.1에서 172.16.2.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""p7""",p7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""leaf2""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'p7', 'dst_ip': '172.16.2.2', 'target_name': 'leaf2'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_fw2_leaf4,traceroute_path:d17e632aca,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'fw2', 'dst': 'leaf4'}",Reachability_Analysis,L4,10.0.40.3에서 172.16.4.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""fw2""",fw2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""fw2"", ""dst"": ""leaf4""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'fw2', 'dst_ip': '172.16.4.2', 'target_name': 'leaf4'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_p11_p9,traceroute_path:8ae3a46315,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'p11', 'dst': 'p9'}",Reachability_Analysis,L4,10.0.41.1에서 10.0.31.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""p11 -> fw1 -> asbr1 -> p9""",p11 -> fw1 -> asbr1 -> p9,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p11"", ""dst"": ""p9""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'p11', 'dst_ip': '10.0.31.1', 'target_name': 'p9'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf13_fw1,traceroute_path:55bc390497,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf13', 'dst': 'fw1'}",Reachability_Analysis,L4,172.19.1.2에서 10.0.40.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf13 -> pe7""",leaf13 -> pe7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf13"", ""dst"": ""fw1""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf13', 'dst_ip': '10.0.40.1', 'target_name': 'fw1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_p1_fw1,traceroute_path:275b046f07,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'p1', 'dst': 'fw1'}",Reachability_Analysis,L4,10.0.1.1에서 10.0.40.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""p1 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1""",p1 -> p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p1"", ""dst"": ""fw1""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'p1', 'dst_ip': '10.0.40.1', 'target_name': 'fw1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_p11_p8,traceroute_path:0caf9802dd,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'p11', 'dst': 'p8'}",Reachability_Analysis,L4,10.0.41.1에서 10.0.16.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""p11 -> fw1 -> asbr1 -> p7 -> p8""",p11 -> fw1 -> asbr1 -> p7 -> p8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p11"", ""dst"": ""p8""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'p11', 'dst_ip': '10.0.16.1', 'target_name': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf9_leaf8,traceroute_path:a4e4db31a1,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf9', 'dst': 'leaf8'}",Reachability_Analysis,L4,172.18.1.2에서 172.17.4.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf9 -> pe5""",leaf9 -> pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""leaf8""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf9', 'dst_ip': '172.17.4.2', 'target_name': 'leaf8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf6_leaf13,traceroute_path:019d3c723c,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf6', 'dst': 'leaf13'}",Reachability_Analysis,L4,172.17.2.2에서 172.19.1.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf6 -> pe3""",leaf6 -> pe3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""leaf13""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf6', 'dst_ip': '172.19.1.2', 'target_name': 'leaf13'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf14_leaf13,traceroute_path:15118fd04f,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf14', 'dst': 'leaf13'}",Reachability_Analysis,L4,172.19.2.2에서 172.19.1.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf14 -> pe7""",leaf14 -> pe7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf14"", ""dst"": ""leaf13""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf14', 'dst_ip': '172.19.1.2', 'target_name': 'leaf13'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_p2_p5,traceroute_path:1e93d0ec40,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'p2', 'dst': 'p5'}",Reachability_Analysis,L4,10.0.2.1에서 10.0.11.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""p2 -> p1 -> p3 -> p5""",p2 -> p1 -> p3 -> p5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p2"", ""dst"": ""p5""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'p2', 'dst_ip': '10.0.11.1', 'target_name': 'p5'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_leaf16_leaf8,traceroute_path:e0a51918c6,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'leaf16', 'dst': 'leaf8'}",Reachability_Analysis,L4,172.19.4.2에서 172.17.4.2까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""leaf16 -> pe8""",leaf16 -> pe8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf16"", ""dst"": ""leaf8""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'leaf16', 'dst_ip': '172.17.4.2', 'target_name': 'leaf8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
TRACEROUTE_p3_fw1,traceroute_path:fd5328e37d,traceroute_path,"{'type': 'NODE_PAIR', 'src': 'p3', 'dst': 'fw1'}",Reachability_Analysis,L4,10.0.3.1에서 10.0.40.1까지의 네트워크 경로(장비 순서)를 나열해주세요. [답변 형식: 화살표(→)로 구분된 장비이름 목록(IP 주소 아님)],OK,text,"""p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1""",p3 -> p5 -> p6 -> p7 -> asbr1 -> fw1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p3"", ""dst"": ""fw1""}, ""metric"": ""traceroute_path"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path', 'params': {'src_location': 'p3', 'dst_ip': '10.0.40.1', 'target_name': 'fw1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,db62dec,[]
