id,id_v2,metric,scope,category,level,question_type,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
REACH_p8_leaf2_TCP,reachability_status:ede7d663e8,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.16.1"", ""dst_ip"": ""172.16.2.2"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""p8"", ""dst_location"": ""leaf2""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.16.1 to 172.16.2.2 over TCP/22? [Answer format: plain string],OK,text,"""PATH: p8; REACHABLE: FALSE; REASON: EXTERNAL""",PATH: p8; REACHABLE: FALSE; REASON: EXTERNAL,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.16.1"", ""dst_ip"": ""172.16.2.2"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""p8"", ""dst_location"": ""leaf2""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.16.1', 'dst_ip': '172.16.2.2', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf5_leaf3_ICMP,reachability_status:771fbdddc3,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.17.1.2"", ""dst_ip"": ""172.16.3.2"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf5"", ""dst_location"": ""leaf3""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.17.1.2 to 172.16.3.2 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: leaf5 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf5 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.17.1.2"", ""dst_ip"": ""172.16.3.2"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf5"", ""dst_location"": ""leaf3""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.17.1.2', 'dst_ip': '172.16.3.2', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf5_pe4_ICMP,reachability_status:28a0bc0ee7,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.17.1.2"", ""dst_ip"": ""10.0.14.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf5"", ""dst_location"": ""pe4""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.17.1.2 to 10.0.14.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: leaf5 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf5 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.17.1.2"", ""dst_ip"": ""10.0.14.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf5"", ""dst_location"": ""pe4""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.17.1.2', 'dst_ip': '10.0.14.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_p2_p5_ICMP,reachability_status:b86af2a685,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.2.1"", ""dst_ip"": ""10.0.11.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p2"", ""dst_location"": ""p5""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.2.1 to 10.0.11.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: p2 -> p1 -> p3 -> p5; REACHABLE: TRUE""",PATH: p2 -> p1 -> p3 -> p5; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.2.1"", ""dst_ip"": ""10.0.11.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p2"", ""dst_location"": ""p5""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.2.1', 'dst_ip': '10.0.11.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_p2_p3_ICMP,reachability_status:c9b280ae4f,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.2.1"", ""dst_ip"": ""10.0.3.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p2"", ""dst_location"": ""p3""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.2.1 to 10.0.3.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: p2 -> p1 -> p3; REACHABLE: TRUE""",PATH: p2 -> p1 -> p3; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.2.1"", ""dst_ip"": ""10.0.3.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p2"", ""dst_location"": ""p3""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.2.1', 'dst_ip': '10.0.3.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_p6_p1_TCP,reachability_status:c268caf652,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.12.1"", ""dst_ip"": ""10.0.1.1"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""p6"", ""dst_location"": ""p1""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.12.1 to 10.0.1.1 over TCP/22? [Answer format: plain string],OK,text,"""PATH: p6 -> p5 -> p3 -> p1; REACHABLE: TRUE""",PATH: p6 -> p5 -> p3 -> p1; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.12.1"", ""dst_ip"": ""10.0.1.1"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""p6"", ""dst_location"": ""p1""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.12.1', 'dst_ip': '10.0.1.1', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf7_p4_TCP,reachability_status:95cf7537a9,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.17.3.2"", ""dst_ip"": ""10.0.5.1"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""leaf7"", ""dst_location"": ""p4""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.17.3.2 to 10.0.5.1 over TCP/22? [Answer format: plain string],OK,text,"""PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.17.3.2"", ""dst_ip"": ""10.0.5.1"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""leaf7"", ""dst_location"": ""p4""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.17.3.2', 'dst_ip': '10.0.5.1', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf7_p4_ICMP,reachability_status:1f709c74ae,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.17.3.2"", ""dst_ip"": ""10.0.5.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf7"", ""dst_location"": ""p4""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.17.3.2 to 10.0.5.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.17.3.2"", ""dst_ip"": ""10.0.5.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf7"", ""dst_location"": ""p4""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.17.3.2', 'dst_ip': '10.0.5.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf3_p1_ICMP,reachability_status:30731fe09b,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.16.3.2"", ""dst_ip"": ""10.0.1.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf3"", ""dst_location"": ""p1""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.16.3.2 to 10.0.1.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: leaf3 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf3 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.16.3.2"", ""dst_ip"": ""10.0.1.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf3"", ""dst_location"": ""p1""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.16.3.2', 'dst_ip': '10.0.1.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf7_p6_ICMP,reachability_status:82fd44677b,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.17.3.2"", ""dst_ip"": ""10.0.12.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf7"", ""dst_location"": ""p6""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.17.3.2 to 10.0.12.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf7 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.17.3.2"", ""dst_ip"": ""10.0.12.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf7"", ""dst_location"": ""p6""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.17.3.2', 'dst_ip': '10.0.12.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_p5_pe4_ICMP,reachability_status:fe2eeed943,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.11.1"", ""dst_ip"": ""10.0.14.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p5"", ""dst_location"": ""pe4""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.11.1 to 10.0.14.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: p5 -> p6 -> pe4; REACHABLE: TRUE""",PATH: p5 -> p6 -> pe4; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.11.1"", ""dst_ip"": ""10.0.14.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p5"", ""dst_location"": ""pe4""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.11.1', 'dst_ip': '10.0.14.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf2_pe2_TCP,reachability_status:d80b27f3f7,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.16.2.2"", ""dst_ip"": ""10.0.4.1"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""leaf2"", ""dst_location"": ""pe2""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.16.2.2 to 10.0.4.1 over TCP/22? [Answer format: plain string],OK,text,"""PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.16.2.2"", ""dst_ip"": ""10.0.4.1"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""leaf2"", ""dst_location"": ""pe2""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.16.2.2', 'dst_ip': '10.0.4.1', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_p3_leaf3_TCP,reachability_status:c8432707de,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.3.1"", ""dst_ip"": ""172.16.3.2"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""p3"", ""dst_location"": ""leaf3""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.3.1 to 172.16.3.2 over TCP/22? [Answer format: plain string],OK,text,"""PATH: p3; REACHABLE: FALSE; REASON: EXTERNAL""",PATH: p3; REACHABLE: FALSE; REASON: EXTERNAL,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.3.1"", ""dst_ip"": ""172.16.3.2"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""p3"", ""dst_location"": ""leaf3""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.3.1', 'dst_ip': '172.16.3.2', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_pe3_pe1_TCP,reachability_status:5a6b970efe,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.11.0"", ""dst_ip"": ""10.0.1.0"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""pe3"", ""dst_location"": ""pe1""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.11.0 to 10.0.1.0 over TCP/22? [Answer format: plain string],OK,text,"""PATH: pe3 -> p5 -> p3 -> p1 -> pe1; REACHABLE: TRUE""",PATH: pe3 -> p5 -> p3 -> p1 -> pe1; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.11.0"", ""dst_ip"": ""10.0.1.0"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""pe3"", ""dst_location"": ""pe1""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.11.0', 'dst_ip': '10.0.1.0', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf3_pe2_ICMP,reachability_status:782292f62c,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.16.3.2"", ""dst_ip"": ""10.0.4.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf3"", ""dst_location"": ""pe2""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.16.3.2 to 10.0.4.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: leaf3 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf3 -> pe2; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.16.3.2"", ""dst_ip"": ""10.0.4.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf3"", ""dst_location"": ""pe2""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.16.3.2', 'dst_ip': '10.0.4.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_pe3_p7_ICMP,reachability_status:75bfd72c9e,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.11.0"", ""dst_ip"": ""10.0.15.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""pe3"", ""dst_location"": ""p7""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.11.0 to 10.0.15.1 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: pe3 -> p5 -> p6 -> p7; REACHABLE: TRUE""",PATH: pe3 -> p5 -> p6 -> p7; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.11.0"", ""dst_ip"": ""10.0.15.1"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""pe3"", ""dst_location"": ""p7""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.11.0', 'dst_ip': '10.0.15.1', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_p8_pe1_ICMP,reachability_status:13c1e3e8b2,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.16.1"", ""dst_ip"": ""10.0.1.0"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p8"", ""dst_location"": ""pe1""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.16.1 to 10.0.1.0 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> pe1; REACHABLE: TRUE""",PATH: p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> pe1; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.16.1"", ""dst_ip"": ""10.0.1.0"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p8"", ""dst_location"": ""pe1""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.16.1', 'dst_ip': '10.0.1.0', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_p2_leaf4_TCP,reachability_status:e97e19b54c,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.2.1"", ""dst_ip"": ""172.16.4.2"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""p2"", ""dst_location"": ""leaf4""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.2.1 to 172.16.4.2 over TCP/22? [Answer format: plain string],OK,text,"""PATH: p2; REACHABLE: FALSE; REASON: EXTERNAL""",PATH: p2; REACHABLE: FALSE; REASON: EXTERNAL,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.2.1"", ""dst_ip"": ""172.16.4.2"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""p2"", ""dst_location"": ""leaf4""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.2.1', 'dst_ip': '172.16.4.2', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf6_leaf8_ICMP,reachability_status:ab53bd682d,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.17.2.2"", ""dst_ip"": ""172.17.4.2"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf6"", ""dst_location"": ""leaf8""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.17.2.2 to 172.17.4.2 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: leaf6 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf6 -> pe3; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.17.2.2"", ""dst_ip"": ""172.17.4.2"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf6"", ""dst_location"": ""leaf8""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.17.2.2', 'dst_ip': '172.17.4.2', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_pe1_p6_TCP,reachability_status:338accf874,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.1.0"", ""dst_ip"": ""10.0.12.1"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""pe1"", ""dst_location"": ""p6""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.1.0 to 10.0.12.1 over TCP/22? [Answer format: plain string],OK,text,"""PATH: pe1 -> p1 -> p3 -> p5 -> p6; REACHABLE: TRUE""",PATH: pe1 -> p1 -> p3 -> p5 -> p6; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.1.0"", ""dst_ip"": ""10.0.12.1"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""pe1"", ""dst_location"": ""p6""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.1.0', 'dst_ip': '10.0.12.1', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf8_leaf3_ICMP,reachability_status:82a04faf90,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.17.4.2"", ""dst_ip"": ""172.16.3.2"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf8"", ""dst_location"": ""leaf3""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.17.4.2 to 172.16.3.2 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: leaf8 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf8 -> pe4; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.17.4.2"", ""dst_ip"": ""172.16.3.2"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""leaf8"", ""dst_location"": ""leaf3""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.17.4.2', 'dst_ip': '172.16.3.2', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_p2_pe3_ICMP,reachability_status:ae27974d87,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""10.0.2.1"", ""dst_ip"": ""10.0.11.0"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p2"", ""dst_location"": ""pe3""}",Reachability_Analysis,L4,unknown,What is the reachability status from 10.0.2.1 to 10.0.11.0 over ICMP/0? [Answer format: plain string],OK,text,"""PATH: p2 -> p1 -> p3 -> p5 -> pe3; REACHABLE: TRUE""",PATH: p2 -> p1 -> p3 -> p5 -> pe3; REACHABLE: TRUE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""10.0.2.1"", ""dst_ip"": ""10.0.11.0"", ""dst_port"": 0, ""protocol"": ""ICMP"", ""src_location"": ""p2"", ""dst_location"": ""pe3""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '10.0.2.1', 'dst_ip': '10.0.11.0', 'dst_port': 0, 'protocol': 'ICMP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
REACH_leaf2_pe3_TCP,reachability_status:0359c4e287,reachability_status,"{""type"": ""FLOW"", ""src_ip"": ""172.16.2.2"", ""dst_ip"": ""10.0.11.0"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""leaf2"", ""dst_location"": ""pe3""}",Reachability_Analysis,L4,unknown,What is the reachability status from 172.16.2.2 to 10.0.11.0 over TCP/22? [Answer format: plain string],OK,text,"""PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE""",PATH: leaf2 -> pe1; REACHABLE: FALSE; REASON: NO_ROUTE,,"{""scope"": {""type"": ""FLOW"", ""src_ip"": ""172.16.2.2"", ""dst_ip"": ""10.0.11.0"", ""dst_port"": 22, ""protocol"": ""TCP"", ""src_location"": ""leaf2"", ""dst_location"": ""pe3""}, ""metric"": ""reachability_status"", ""snapshot"": ""LabB_NCN_Basic_SP_20nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'reachability_status', 'params': {'src_ip': '172.16.2.2', 'dst_ip': '10.0.11.0', 'dst_port': 22, 'protocol': 'TCP'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
