id,origin,level,task_category,answer_type,complexity,persona,question,ground_truth,explanation,context,source_files
BASIC_DSL-IBGP_MISSING_PAIRS_COUNT-45959,rule_based,2,단순 조회 업무,short,basic,,AS 65000의 iBGP Full-Mesh에서 누락된 링크는 총 몇 개입니까?,0,The value for ibgp_missing_pairs_count is 0.,"장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1","sample10.xml, sample7.xml, sample8.xml, sample9.xml"
BASIC_DSL-IP_FORWARD_PROTOCOL_ND_BOOL-3900,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false),True,The value for ip_forward_protocol_nd_bool is True.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-42543,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 GigabitEthernet0/0/0/1.400 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-SSH_PRESENT_BOOL-3900,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 SSH가 활성화되어 있습니까? (true/false),True,The value for ssh_present_bool is True.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-31303,rule_based,2,단순 조회 업무,short,basic,,sample8 장비의 MgmtEth0/RP0/CPU0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-15291,rule_based,2,단순 조회 업무,short,basic,,sample10 장비의 GigabitEthernet0/0/0/0.1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-IBGP_MISSING_PAIRS_COUNT-36057,rule_based,2,단순 조회 업무,short,basic,,AS 65001의 iBGP Full-Mesh에서 누락된 링크는 총 몇 개입니까?,0,The value for ibgp_missing_pairs_count is 0.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-BGP_NEIGHBOR_COUNT-60255,rule_based,1,단순 조회 업무,short,basic,,sample10 장비의 BGP 피어(이웃)는 총 몇 개입니까?,4,The value for bgp_neighbor_count is 4.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-23316,rule_based,2,단순 조회 업무,short,basic,,sample9 장비의 GigabitEthernet0/0/0/0.1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-PASSWORD_POLICY_PRESENT_BOOL-38549,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 패스워드 정책이 적용되어 있습니까? (true/false),False,The value for password_policy_present_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-VTY_FIRST_LAST_TEXT-3900,rule_based,1,단순 조회 업무,short,basic,,CE1 장비의 VTY 라인 번호 범위는 어떻게 됩니까?,0 4,The value for vty_first_last_text is 0 4.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-OSPF_AREA0_IF_COUNT-38549,rule_based,1,단순 조회 업무,short,basic,,sample8 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,3,The value for ospf_area0_if_count is 3.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-RT_EXPORT_COUNT-3900,rule_based,1,단순 조회 업무,short,basic,,CE1 장비의 Route Target Export 설정은 총 몇 개입니까?,0,The value for rt_export_count is 0.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-53003,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 Ethernet0/0.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-52904,rule_based,2,단순 조회 업무,short,basic,,CE2 장비의 GigabitEthernet0/0/0/1.200 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-15497,rule_based,2,단순 조회 업무,short,basic,,sample10 장비의 GigabitEthernet0/0/0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-27074,rule_based,2,단순 조회 업무,short,basic,,CE2 장비의 GigabitEthernet0/0/0/1.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-62642,rule_based,2,단순 조회 업무,short,basic,,sample9 장비의 Ethernet0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-IP_FORWARD_PROTOCOL_ND_BOOL-60255,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false),False,The value for ip_forward_protocol_nd_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-30814,rule_based,2,단순 조회 업무,short,basic,,sample8 장비의 Ethernet0/2 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-IP_FORWARD_PROTOCOL_ND_BOOL-3900,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에서 ip forward-protocol nd가 설정되어 있습니까? (true/false),True,The value for ip_forward_protocol_nd_bool is True.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-SSH_PRESENT_BOOL-34597,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 SSH가 활성화되어 있습니까? (true/false),True,The value for ssh_present_bool is True.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-54175,rule_based,2,단순 조회 업무,short,basic,,sample9 장비의 GigabitEthernet0/0/0/1.300 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-15291,rule_based,2,단순 조회 업무,short,basic,,sample10 장비의 GigabitEthernet0/0/0/0.1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-HTTP_SERVER_ENABLED_BOOL-27412,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에서 HTTP 서버가 활성화되어 있습니까? (true/false),False,The value for http_server_enabled_bool is False.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-49174,rule_based,2,단순 조회 업무,short,basic,,sample10 장비의 GigabitEthernet0/0/0/1.300 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-20524,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 GigabitEthernet0/0/0/1.200 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-18103,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 MgmtEth0/RP0/CPU0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-8409,rule_based,2,단순 조회 업무,short,basic,,sample10 장비의 MgmtEth0/RP0/CPU0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-365,rule_based,2,단순 조회 업무,short,basic,,sample9 장비의 Ethernet0/0.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-8312,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 Ethernet0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-SSH_PRESENT_BOOL-34597,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에 SSH가 활성화되어 있습니까? (true/false),True,The value for ssh_present_bool is True.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-14028,rule_based,2,단순 조회 업무,short,basic,,sample9 장비의 GigabitEthernet0/0/0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-HTTP_SERVER_ENABLED_BOOL-3900,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에서 HTTP 서버가 활성화되어 있습니까? (true/false),False,The value for http_server_enabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-53588,rule_based,2,단순 조회 업무,short,basic,,sample8 장비의 GigabitEthernet0/0/0/1.300 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-SYSTEM_USER_COUNT-60255,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 등록된 로컬 사용자는 총 몇 명입니까?,1,The value for system_user_count is 1.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-SYSTEM_USER_COUNT-27412,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 등록된 로컬 사용자는 총 몇 명입니까?,1,The value for system_user_count is 1.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-36275,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 GigabitEthernet0/0/0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-20524,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 GigabitEthernet0/0/0/1.200 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-4723,rule_based,2,단순 조회 업무,short,basic,,sample10 장비의 GigabitEthernet0/0/0/1.200 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-VRF_INTERFACE_BIND_COUNT-28523,rule_based,2,단순 조회 업무,short,basic,,sample10 장비의 각 VRF에 바인딩된 인터페이스는 총 몇 개입니까?,1,The value for vrf_interface_bind_count is 1.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-HTTP_SERVER_ENABLED_BOOL-44012,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에서 HTTP 서버가 활성화되어 있습니까? (true/false),False,The value for http_server_enabled_bool is False.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-IP_CEF_ENABLED_BOOL-34597,rule_based,1,단순 조회 업무,short,basic,,sample7 장비에서 IP CEF가 활성화되어 있습니까? (true/false),False,The value for ip_cef_enabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-L2VPN_MISMATCH_COUNT-27498,rule_based,2,단순 조회 업무,short,basic,,PW-ID 불일치 또는 단방향 L2VPN 회선은 총 몇 개입니까?,2,The value for l2vpn_mismatch_count is 2.,"장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1
장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1
장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
BASIC_DSL-L2VPN_UNIDIR_COUNT-27498,rule_based,2,단순 조회 업무,short,basic,,단방향으로만 설정된 L2VPN 회선은 총 몇 개입니까?,0,The value for l2vpn_unidir_count is 0.,"장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1
장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1
장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1","ce1.xml, ce2.xml, sample10.xml, sample7.xml, sample8.xml, sample9.xml"
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-36275,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 GigabitEthernet0/0/0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-AAA_PRESENT_BOOL-3900,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 AAA 기능이 설정되어 있습니까? (true/false),False,The value for aaa_present_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-VRF_INTERFACE_BIND_COUNT-51615,rule_based,2,단순 조회 업무,short,basic,,sample7 장비의 각 VRF에 바인딩된 인터페이스는 총 몇 개입니까?,1,The value for vrf_interface_bind_count is 1.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-SSH_PRESENT_BOOL-44012,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 SSH가 활성화되어 있습니까? (true/false),True,The value for ssh_present_bool is True.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-SUBINTERFACE_COUNT-38549,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 설정된 서브인터페이스는 총 몇 개입니까?,1,The value for subinterface_count is 1.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-64419,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 Loopback0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-447,rule_based,2,단순 조회 업무,short,basic,,sample8 장비의 Ethernet0/1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-IBGP_MISSING_PAIRS_COUNT-45959,rule_based,2,단순 조회 업무,short,basic,,AS 65000의 iBGP Full-Mesh에서 누락된 링크는 총 몇 개입니까?,0,The value for ibgp_missing_pairs_count is 0.,"장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1","sample10.xml, sample7.xml, sample8.xml, sample9.xml"
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-3343,rule_based,2,단순 조회 업무,short,basic,,CE2 장비의 Loopback0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-SUBINTERFACE_COUNT-3900,rule_based,1,단순 조회 업무,short,basic,,CE1 장비에 설정된 서브인터페이스는 총 몇 개입니까?,1,The value for subinterface_count is 1.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-44416,rule_based,2,단순 조회 업무,short,basic,,sample10 장비의 GigabitEthernet0/0/0/1.400 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-IBGP_FULLMESH_OK-45959,rule_based,2,단순 조회 업무,short,basic,,AS 65000의 iBGP Full-Mesh 구성은 완벽합니까? (true/false),True,The value for ibgp_fullmesh_ok is True.,"장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1
장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1","sample10.xml, sample7.xml, sample8.xml, sample9.xml"
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-9503,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 GigabitEthernet0/0/0/1.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-41639,rule_based,2,단순 조회 업무,short,basic,,CE2 장비의 Ethernet0/2 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-15941,rule_based,2,단순 조회 업무,short,basic,,CE2 장비의 GigabitEthernet0/0/0/1.300 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-SSH_PRESENT_BOOL-27412,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에 SSH가 활성화되어 있습니까? (true/false),True,The value for ssh_present_bool is True.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-6063,rule_based,2,단순 조회 업무,short,basic,,sample7 장비의 GigabitEthernet0/0/0/1.100 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-RT_IMPORT_COUNT-60255,rule_based,1,단순 조회 업무,short,basic,,sample10 장비의 Route Target Import 설정은 총 몇 개입니까?,1,The value for rt_import_count is 1.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-14028,rule_based,2,단순 조회 업무,short,basic,,sample9 장비의 GigabitEthernet0/0/0/3 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-SSH_PRESENT_BOOL-60255,rule_based,1,단순 조회 업무,short,basic,,sample10 장비에 SSH가 활성화되어 있습니까? (true/false),True,The value for ssh_present_bool is True.,장비: sample10 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample10.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-7479,rule_based,2,단순 조회 업무,short,basic,,sample7 장비의 Ethernet0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-11372,rule_based,2,단순 조회 업무,short,basic,,sample7 장비의 GigabitEthernet0/0/0/0.1 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-64556,rule_based,2,단순 조회 업무,short,basic,,sample8 장비의 Ethernet0/0 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_COUNT-44012,rule_based,1,단순 조회 업무,short,basic,,sample9 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,7,The value for interface_count is 7.,장비: sample9 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample9.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-64812,rule_based,2,단순 조회 업무,short,basic,,sample7 장비의 GigabitEthernet0/0/0/1.200 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-OSPF_AREA0_IF_COUNT-34597,rule_based,1,단순 조회 업무,short,basic,,sample7 장비의 OSPF Area 0에 연결된 인터페이스는 총 몇 개입니까?,3,The value for ospf_area0_if_count is 3.,장비: sample7 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample7.xml
BASIC_DSL-IP_CEF_ENABLED_BOOL-38549,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에서 IP CEF가 활성화되어 있습니까? (true/false),False,The value for ip_cef_enabled_bool is False.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-AAA_PRESENT_BOOL-38549,rule_based,1,단순 조회 업무,short,basic,,sample8 장비에 AAA 기능이 설정되어 있습니까? (true/false),True,The value for aaa_present_bool is True.,장비: sample8 | OS: ios-xr | BGP AS: 65000 | BGP 피어 수: 3 | VRF 수: 1,sample8.xml
BASIC_DSL-INTERFACE_MOP_XENABLED_BOOL-42543,rule_based,2,단순 조회 업무,short,basic,,CE1 장비의 GigabitEthernet0/0/0/1.400 인터페이스에 MOP xenabled가 설정되어 있습니까? (true/false),False,The value for interface_mop_xenabled_bool is False.,장비: CE1 | OS: ios | BGP AS: 65001 | BGP 피어 수: 1,ce1.xml
BASIC_DSL-IP_CEF_ENABLED_BOOL-27412,rule_based,1,단순 조회 업무,short,basic,,CE2 장비에서 IP CEF가 활성화되어 있습니까? (true/false),True,The value for ip_cef_enabled_bool is True.,장비: CE2 | OS: ios | BGP AS: 65003 | BGP 피어 수: 1,ce2.xml
