id,category,answer_type,level,question,ground_truth,explanation,source_files
SYSTEM_USERS_DETAIL_MAP_0005,Basic_Info,map,1,"sample8 장비의 사용자 상세 정보(UID/GID/password/ssh_keydir/homedir 등)를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","nso={'uid': '9000', 'gid': '100', 'password': '$1$b7Ry$jRnK9Vkv2I9SxP2L2ElCU.', 'ssh_keydir': '/var/confd/homes/nso/.ssh', 'homedir': '/var/confd/homes/nso'}","metric `system_users_detail_map` on host=sample8, type=DEVICE → nso={'uid': '9000', 'gid': '100', 'password': '$1$b7Ry$jRnK9Vkv2I9SxP2L2ElCU.', 'ssh_keydir': '/var/confd/homes/nso/.ssh', 'homedir': '/var/confd/homes/nso'}",sample8.xml
SYSTEM_USERS_DETAIL_MAP_0006,Basic_Info,map,1,"sample9 장비의 사용자 상세 정보(UID/GID/password/ssh_keydir/homedir 등)를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","nso={'uid': '9000', 'gid': '100', 'password': '$1$YTSP$KsBQUPBU.LLpYLlRcBiV9/', 'ssh_keydir': '/var/confd/homes/nso/.ssh', 'homedir': '/var/confd/homes/nso'}","metric `system_users_detail_map` on host=sample9, type=DEVICE → nso={'uid': '9000', 'gid': '100', 'password': '$1$YTSP$KsBQUPBU.LLpYLlRcBiV9/', 'ssh_keydir': '/var/confd/homes/nso/.ssh', 'homedir': '/var/confd/homes/nso'}",sample9.xml
SYSTEM_VERSION_TEXT_0001,Basic_Info,text,1,"CE1 장비의 운영체제(OS) 버전은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",15.4,"metric `system_version_text` on host=CE1, type=DEVICE → 15.4",ce1.xml
SYSTEM_VERSION_TEXT_0002,Basic_Info,text,1,"CE2 장비의 운영체제(OS) 버전은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",15.4,"metric `system_version_text` on host=CE2, type=DEVICE → 15.4",ce2.xml
SYSTEM_VERSION_TEXT_0003,Basic_Info,text,1,"sample10 장비의 운영체제(OS) 버전은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `system_version_text` on host=sample10, type=DEVICE → 정보 없음",sample10.xml
SYSTEM_VERSION_TEXT_0004,Basic_Info,text,1,"sample7 장비의 운영체제(OS) 버전은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `system_version_text` on host=sample7, type=DEVICE → 정보 없음",sample7.xml
SYSTEM_VERSION_TEXT_0005,Basic_Info,text,1,"sample8 장비의 운영체제(OS) 버전은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `system_version_text` on host=sample8, type=DEVICE → 정보 없음",sample8.xml
SYSTEM_VERSION_TEXT_0006,Basic_Info,text,1,"sample9 장비의 운영체제(OS) 버전은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `system_version_text` on host=sample9, type=DEVICE → 정보 없음",sample9.xml
VTY_FIRST_LAST_TEXT_0001,Basic_Info,text,1,"CE1 장비의 VTY 라인 번호 범위는 어떻게 됩니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",0 4,"metric `vty_first_last_text` on host=CE1, type=DEVICE → 0 4",ce1.xml
VTY_FIRST_LAST_TEXT_0002,Basic_Info,text,1,"CE2 장비의 VTY 라인 번호 범위는 어떻게 됩니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",0 4,"metric `vty_first_last_text` on host=CE2, type=DEVICE → 0 4",ce2.xml
VTY_FIRST_LAST_TEXT_0003,Basic_Info,text,1,"sample10 장비의 VTY 라인 번호 범위는 어떻게 됩니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_first_last_text` on host=sample10, type=DEVICE → 정보 없음",sample10.xml
VTY_FIRST_LAST_TEXT_0004,Basic_Info,text,1,"sample7 장비의 VTY 라인 번호 범위는 어떻게 됩니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_first_last_text` on host=sample7, type=DEVICE → 정보 없음",sample7.xml
VTY_FIRST_LAST_TEXT_0005,Basic_Info,text,1,"sample8 장비의 VTY 라인 번호 범위는 어떻게 됩니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_first_last_text` on host=sample8, type=DEVICE → 정보 없음",sample8.xml
VTY_FIRST_LAST_TEXT_0006,Basic_Info,text,1,"sample9 장비의 VTY 라인 번호 범위는 어떻게 됩니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_first_last_text` on host=sample9, type=DEVICE → 정보 없음",sample9.xml
VTY_LOGIN_MODE_TEXT_0001,Basic_Info,text,1,"CE1 장비의 VTY line 로그인 방식은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",local,"metric `vty_login_mode_text` on host=CE1, type=DEVICE → local",ce1.xml
VTY_LOGIN_MODE_TEXT_0002,Basic_Info,text,1,"CE2 장비의 VTY line 로그인 방식은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",local,"metric `vty_login_mode_text` on host=CE2, type=DEVICE → local",ce2.xml
VTY_LOGIN_MODE_TEXT_0003,Basic_Info,text,1,"sample10 장비의 VTY line 로그인 방식은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_login_mode_text` on host=sample10, type=DEVICE → 정보 없음",sample10.xml
VTY_LOGIN_MODE_TEXT_0004,Basic_Info,text,1,"sample7 장비의 VTY line 로그인 방식은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_login_mode_text` on host=sample7, type=DEVICE → 정보 없음",sample7.xml
VTY_LOGIN_MODE_TEXT_0005,Basic_Info,text,1,"sample8 장비의 VTY line 로그인 방식은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_login_mode_text` on host=sample8, type=DEVICE → 정보 없음",sample8.xml
VTY_LOGIN_MODE_TEXT_0006,Basic_Info,text,1,"sample9 장비의 VTY line 로그인 방식은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_login_mode_text` on host=sample9, type=DEVICE → 정보 없음",sample9.xml
VTY_PASSWORD_SECRET_TEXT_0001,Basic_Info,text,1,"CE1 장비의 VTY password secret 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",12345678,"metric `vty_password_secret_text` on host=CE1, type=DEVICE → 12345678",ce1.xml
VTY_PASSWORD_SECRET_TEXT_0002,Basic_Info,text,1,"CE2 장비의 VTY password secret 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",12345678,"metric `vty_password_secret_text` on host=CE2, type=DEVICE → 12345678",ce2.xml
VTY_PASSWORD_SECRET_TEXT_0003,Basic_Info,text,1,"sample10 장비의 VTY password secret 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_password_secret_text` on host=sample10, type=DEVICE → 정보 없음",sample10.xml
VTY_PASSWORD_SECRET_TEXT_0004,Basic_Info,text,1,"sample7 장비의 VTY password secret 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_password_secret_text` on host=sample7, type=DEVICE → 정보 없음",sample7.xml
VTY_PASSWORD_SECRET_TEXT_0005,Basic_Info,text,1,"sample8 장비의 VTY password secret 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_password_secret_text` on host=sample8, type=DEVICE → 정보 없음",sample8.xml
VTY_PASSWORD_SECRET_TEXT_0006,Basic_Info,text,1,"sample9 장비의 VTY password secret 값은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_password_secret_text` on host=sample9, type=DEVICE → 정보 없음",sample9.xml
VTY_TRANSPORT_INPUT_TEXT_0001,Basic_Info,text,1,"CE1 장비의 VTY transport input 설정은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh,"metric `vty_transport_input_text` on host=CE1, type=DEVICE → ssh",ce1.xml
VTY_TRANSPORT_INPUT_TEXT_0002,Basic_Info,text,1,"CE2 장비의 VTY transport input 설정은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh,"metric `vty_transport_input_text` on host=CE2, type=DEVICE → ssh",ce2.xml
VTY_TRANSPORT_INPUT_TEXT_0003,Basic_Info,text,1,"sample10 장비의 VTY transport input 설정은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_transport_input_text` on host=sample10, type=DEVICE → 정보 없음",sample10.xml
VTY_TRANSPORT_INPUT_TEXT_0004,Basic_Info,text,1,"sample7 장비의 VTY transport input 설정은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_transport_input_text` on host=sample7, type=DEVICE → 정보 없음",sample7.xml
VTY_TRANSPORT_INPUT_TEXT_0005,Basic_Info,text,1,"sample8 장비의 VTY transport input 설정은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_transport_input_text` on host=sample8, type=DEVICE → 정보 없음",sample8.xml
VTY_TRANSPORT_INPUT_TEXT_0006,Basic_Info,text,1,"sample9 장비의 VTY transport input 설정은 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",정보 없음,"metric `vty_transport_input_text` on host=sample9, type=DEVICE → 정보 없음",sample9.xml
CMD_CREATE_VRF_AND_ASSIGN_0001,Command_Generation,text,2,"CE1 장비에서 CUSTOMER_A VRF를 생성하고 Ethernet0/0 인터페이스에 할당하는 명령어 시퀀스는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","vrf definition CUSTOMER_A
 address-family ipv4 unicast
 exit
interface Ethernet0/0
 vrf forwarding CUSTOMER_A","metric `cmd_create_vrf_and_assign` on host=CE1, interface=Ethernet0/0, type=GLOBAL, vrf_name=CUSTOMER_A → vrf definition CUSTOMER_A
 address-family ipv4 unicast
 exit
interface Ethernet0/0
 vrf forwarding CUSTOMER_A",ce1.xml
CMD_SET_BGP_ROUTEMAP_0001,Command_Generation,text,2,"CE1 장비에서 BGP AS 65001의 192.168.1.10 이웃에 RM_OUT 라우트맵을 outbound로 적용하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","router bgp 65001
 neighbor 192.168.1.10 route-map RM_OUT out","metric `cmd_set_bgp_routemap` on asn=65001, host=CE1, map_name=RM_OUT, neighbor_ip=192.168.1.10, type=GLOBAL → router bgp 65001
 neighbor 192.168.1.10 route-map RM_OUT out",ce1.xml
CMD_SET_HOSTNAME_0001,Command_Generation,text,2,"CE1 장비의 호스트네임을 CE1-NEW(으)로 변경하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",hostname CE1-NEW,"metric `cmd_set_hostname` on host=CE1, new_hostname=CE1-NEW, type=GLOBAL → hostname CE1-NEW",ce1.xml
CMD_SET_INTERFACE_DESCRIPTION_0001,Command_Generation,text,2,"CE1 장비에서 Ethernet0/0 인터페이스에 'Uplink to core' 설명을 설정하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","interface Ethernet0/0
 description Uplink to core","metric `cmd_set_interface_description` on description=Uplink to core, host=CE1, interface=Ethernet0/0, type=GLOBAL → interface Ethernet0/0
 description Uplink to core",ce1.xml
CMD_SET_OSPF_COST_0001,Command_Generation,text,2,"CE1 장비에서 OSPF 프로세스 1의 Ethernet0/0 인터페이스 비용을 100으로 설정하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","router ospf 1
 interface Ethernet0/0
 cost 100","metric `cmd_set_ospf_cost` on cost=100, host=CE1, interface=Ethernet0/0, process_id=1, type=GLOBAL → router ospf 1
 interface Ethernet0/0
 cost 100",ce1.xml
CMD_SET_STATIC_ROUTE_0001,Command_Generation,text,2,"CE1 장비에서 192.0.2.0/255.255.255.0 네트워크로 가는 정적 경로를 10.0.0.1 다음 홉으로 설정하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ip route 192.0.2.0 255.255.255.0 10.0.0.1,"metric `cmd_set_static_route` on host=CE1, mask=255.255.255.0, next_hop=10.0.0.1, prefix=192.0.2.0, type=GLOBAL → ip route 192.0.2.0 255.255.255.0 10.0.0.1",ce1.xml
CMD_SET_VTY_ACL_0001,Command_Generation,text,2,"CE1 장비의 VTY 라인에 SSH_ONLY ACL을 inbound로 적용하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]","line vty 0 4
 access-class SSH_ONLY in","metric `cmd_set_vty_acl` on acl_name=SSH_ONLY, host=CE1, type=GLOBAL → line vty 0 4
 access-class SSH_ONLY in",ce1.xml
CMD_SHOW_BGP_SUMMARY_0001,Command_Generation,text,1,"CE1 장비에서 BGP 피어 상태를 요약해서 확인하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",show bgp summary,"metric `cmd_show_bgp_summary` on host=CE1, type=GLOBAL → show bgp summary",ce1.xml
CMD_SHOW_IP_INTERFACE_BRIEF_0001,Command_Generation,text,1,"CE1 장비의 인터페이스 IP 상태를 간단히 확인하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",show ip interface brief,"metric `cmd_show_ip_interface_brief` on host=CE1, type=GLOBAL → show ip interface brief",ce1.xml
CMD_SHOW_IP_OSPF_NEIGHBOR_0001,Command_Generation,text,1,"CE1 장비에서 OSPF 이웃 상태를 조회하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",show ip ospf neighbor,"metric `cmd_show_ip_ospf_neighbor` on host=CE1, type=GLOBAL → show ip ospf neighbor",ce1.xml
CMD_SHOW_IP_ROUTE_OSPF_0001,Command_Generation,text,1,"CE1 장비에서 OSPF로 학습된 라우팅 정보를 확인하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",show ip route ospf,"metric `cmd_show_ip_route_ospf` on host=CE1, type=GLOBAL → show ip route ospf",ce1.xml
CMD_SHOW_L2VPN_VC_0001,Command_Generation,text,1,"CE1 장비에서 L2VPN 가상회선 상태를 확인하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",show l2vpn vc,"metric `cmd_show_l2vpn_vc` on host=CE1, type=GLOBAL → show l2vpn vc",ce1.xml
CMD_SHOW_LOGGING_0001,Command_Generation,text,1,"CE1 장비의 로그 버퍼를 확인하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",show logging,"metric `cmd_show_logging` on host=CE1, type=GLOBAL → show logging",ce1.xml
CMD_SHOW_PROCESSES_CPU_0001,Command_Generation,text,1,"CE1 장비에서 CPU 사용률 순으로 프로세스를 확인하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",show processes cpu,"metric `cmd_show_processes_cpu` on host=CE1, type=GLOBAL → show processes cpu",ce1.xml
CMD_SHOW_USERS_0001,Command_Generation,text,1,"CE1 장비에 현재 접속한 사용자 목록을 확인하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",show users,"metric `cmd_show_users` on host=CE1, type=GLOBAL → show users",ce1.xml
CMD_SSH_DIRECT_ACCESS_0001,Command_Generation,text,1,"admin 계정으로 CE1 장비에 직접 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh admin@172.16.1.40,"metric `cmd_ssh_direct_access` on host=172.16.1.40, hosts=[""CE1""], type=GLOBAL, user=admin → ssh admin@172.16.1.40",ce1.xml
CMD_SSH_DIRECT_ACCESS_0002,Command_Generation,text,1,"admin 계정으로 CE2 장비에 직접 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh admin@172.16.1.41,"metric `cmd_ssh_direct_access` on host=172.16.1.41, hosts=[""CE2""], type=GLOBAL, user=admin → ssh admin@172.16.1.41",ce2.xml
CMD_SSH_DIRECT_ACCESS_0003,Command_Generation,text,1,"admin 계정으로 sample10 장비에 직접 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh admin@172.16.1.133,"metric `cmd_ssh_direct_access` on host=172.16.1.133, hosts=[""sample10""], type=GLOBAL, user=admin → ssh admin@172.16.1.133",sample10.xml
CMD_SSH_DIRECT_ACCESS_0004,Command_Generation,text,1,"admin 계정으로 sample7 장비에 직접 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh admin@172.16.1.130,"metric `cmd_ssh_direct_access` on host=172.16.1.130, hosts=[""sample7""], type=GLOBAL, user=admin → ssh admin@172.16.1.130",sample7.xml
CMD_SSH_DIRECT_ACCESS_0005,Command_Generation,text,1,"admin 계정으로 sample8 장비에 직접 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh admin@172.16.1.131,"metric `cmd_ssh_direct_access` on host=172.16.1.131, hosts=[""sample8""], type=GLOBAL, user=admin → ssh admin@172.16.1.131",sample8.xml
CMD_SSH_DIRECT_ACCESS_0006,Command_Generation,text,1,"admin 계정으로 sample9 장비에 직접 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh admin@172.16.1.132,"metric `cmd_ssh_direct_access` on host=172.16.1.132, hosts=[""sample9""], type=GLOBAL, user=admin → ssh admin@172.16.1.132",sample9.xml
CMD_SSH_PROXY_JUMP_0001,Command_Generation,text,2,"admin 계정으로 CE1를 거쳐 CE2 장비에 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh -J admin@172.16.1.40 admin@172.16.1.41,"metric `cmd_ssh_proxy_jump` on destination_host=172.16.1.41, hosts=[""CE1"", ""CE2""], jump_host=172.16.1.40, type=GLOBAL, user=admin → ssh -J admin@172.16.1.40 admin@172.16.1.41","ce1.xml, ce2.xml"
CMD_SSH_PROXY_JUMP_0002,Command_Generation,text,2,"admin 계정으로 CE2를 거쳐 sample10 장비에 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh -J admin@172.16.1.41 admin@172.16.1.133,"metric `cmd_ssh_proxy_jump` on destination_host=172.16.1.133, hosts=[""CE2"", ""sample10""], jump_host=172.16.1.41, type=GLOBAL, user=admin → ssh -J admin@172.16.1.41 admin@172.16.1.133","ce2.xml, sample10.xml"
CMD_SSH_PROXY_JUMP_0003,Command_Generation,text,2,"admin 계정으로 sample10를 거쳐 sample7 장비에 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh -J admin@172.16.1.133 admin@172.16.1.130,"metric `cmd_ssh_proxy_jump` on destination_host=172.16.1.130, hosts=[""sample10"", ""sample7""], jump_host=172.16.1.133, type=GLOBAL, user=admin → ssh -J admin@172.16.1.133 admin@172.16.1.130","sample10.xml, sample7.xml"
CMD_SSH_PROXY_JUMP_0004,Command_Generation,text,2,"admin 계정으로 sample7를 거쳐 sample8 장비에 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh -J admin@172.16.1.130 admin@172.16.1.131,"metric `cmd_ssh_proxy_jump` on destination_host=172.16.1.131, hosts=[""sample7"", ""sample8""], jump_host=172.16.1.130, type=GLOBAL, user=admin → ssh -J admin@172.16.1.130 admin@172.16.1.131","sample7.xml, sample8.xml"
CMD_SSH_PROXY_JUMP_0005,Command_Generation,text,2,"admin 계정으로 sample8를 거쳐 sample9 장비에 SSH 접속하는 명령어는 무엇입니까?
[답변 형식: 단답 텍스트 (없으면 '정보 없음')]",ssh -J admin@172.16.1.131 admin@172.16.1.132,"metric `cmd_ssh_proxy_jump` on destination_host=172.16.1.132, hosts=[""sample8"", ""sample9""], jump_host=172.16.1.131, type=GLOBAL, user=admin → ssh -J admin@172.16.1.131 admin@172.16.1.132","sample8.xml, sample9.xml"
INTERFACE_COUNT_0001,Interface_Inventory,numeric,1,"CE1 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?
[답변 형식: 정수 숫자]",5,"metric `interface_count` on host=CE1, type=DEVICE → 5",ce1.xml
INTERFACE_COUNT_0002,Interface_Inventory,numeric,1,"CE2 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?
[답변 형식: 정수 숫자]",5,"metric `interface_count` on host=CE2, type=DEVICE → 5",ce2.xml
INTERFACE_COUNT_0003,Interface_Inventory,numeric,1,"sample10 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?
[답변 형식: 정수 숫자]",7,"metric `interface_count` on host=sample10, type=DEVICE → 7",sample10.xml
INTERFACE_COUNT_0004,Interface_Inventory,numeric,1,"sample7 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?
[답변 형식: 정수 숫자]",7,"metric `interface_count` on host=sample7, type=DEVICE → 7",sample7.xml
INTERFACE_COUNT_0005,Interface_Inventory,numeric,1,"sample8 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?
[답변 형식: 정수 숫자]",6,"metric `interface_count` on host=sample8, type=DEVICE → 6",sample8.xml
INTERFACE_COUNT_0006,Interface_Inventory,numeric,1,"sample9 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?
[답변 형식: 정수 숫자]",7,"metric `interface_count` on host=sample9, type=DEVICE → 7",sample9.xml
INTERFACE_IP_MAP_0001,Interface_Inventory,map,1,"CE1 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","Ethernet0/0=, Ethernet0/0.100=192.168.1.11/255.255.255.0, Ethernet0/1=192.168.10.1/255.255.255.0, Ethernet0/2=172.16.1.41/255.255.255.0, Ethernet0/3=","metric `interface_ip_map` on host=CE1, type=DEVICE → Ethernet0/0=, Ethernet0/0.100=192.168.1.11/255.255.255.0, Ethernet0/1=192.168.10.1/255.255.255.0, Ethernet0/2=172.16.1.41/255.255.255.0, Ethernet0/3=",ce1.xml
INTERFACE_IP_MAP_0002,Interface_Inventory,map,1,"CE2 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","Ethernet0/0=, Ethernet0/0.100=192.168.3.11/255.255.255.0, Ethernet0/1=192.168.30.1/255.255.255.0, Ethernet0/2=172.16.1.41/255.255.255.0, Ethernet0/3=","metric `interface_ip_map` on host=CE2, type=DEVICE → Ethernet0/0=, Ethernet0/0.100=192.168.3.11/255.255.255.0, Ethernet0/1=192.168.30.1/255.255.255.0, Ethernet0/2=172.16.1.41/255.255.255.0, Ethernet0/3=",ce2.xml
INTERFACE_IP_MAP_0003,Interface_Inventory,map,1,"sample10 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","GigabitEthernet0/0/0/0=10.1.31.2/255.255.255.0, GigabitEthernet0/0/0/1=, GigabitEthernet0/0/0/1.400=192.168.4.10/255.255.255.0, GigabitEthernet0/0/0/2=10.1.15.2/255.255.255.0, GigabitEthernet0/0/0/3=, Loopback0=4.4.4.4/255.255.255.255, MgmtEth0/RP0/CPU0/0=172.16.1.133/255.255.255.0","metric `interface_ip_map` on host=sample10, type=DEVICE → GigabitEthernet0/0/0/0=10.1.31.2/255.255.255.0, GigabitEthernet0/0/0/1=, GigabitEthernet0/0/0/1.400=192.168.4.10/255.255.255.0, GigabitEthernet0/0/0/2=10.1.15.2/255.255.255.0, GigabitEthernet0/0/0/3=, Loopback0=4.4.4.4/255.255.255.255, MgmtEth0/RP0/CPU0/0=172.16.1.133/255.255.255.0",sample10.xml
INTERFACE_IP_MAP_0004,Interface_Inventory,map,1,"sample7 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","GigabitEthernet0/0/0/0=10.1.13.1/255.255.255.0, GigabitEthernet0/0/0/0.1=, GigabitEthernet0/0/0/1.100=192.168.1.10/255.255.255.0, GigabitEthernet0/0/0/2=10.1.15.1/255.255.255.0, GigabitEthernet0/0/0/3=, Loopback0=1.1.1.1/255.255.255.255, MgmtEth0/RP0/CPU0/0=172.16.1.130/255.255.255.0","metric `interface_ip_map` on host=sample7, type=DEVICE → GigabitEthernet0/0/0/0=10.1.13.1/255.255.255.0, GigabitEthernet0/0/0/0.1=, GigabitEthernet0/0/0/1.100=192.168.1.10/255.255.255.0, GigabitEthernet0/0/0/2=10.1.15.1/255.255.255.0, GigabitEthernet0/0/0/3=, Loopback0=1.1.1.1/255.255.255.255, MgmtEth0/RP0/CPU0/0=172.16.1.130/255.255.255.0",sample7.xml
INTERFACE_IP_MAP_0005,Interface_Inventory,map,1,"sample8 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","GigabitEthernet0/0/0/0=10.1.13.2/255.255.255.0, GigabitEthernet0/0/0/1.200=192.168.2.10/255.255.255.0, GigabitEthernet0/0/0/2=10.1.27.1/255.255.255.0, GigabitEthernet0/0/0/3=, Loopback0=2.2.2.2/255.255.255.255, MgmtEth0/RP0/CPU0/0=172.16.1.131/255.255.255.0","metric `interface_ip_map` on host=sample8, type=DEVICE → GigabitEthernet0/0/0/0=10.1.13.2/255.255.255.0, GigabitEthernet0/0/0/1.200=192.168.2.10/255.255.255.0, GigabitEthernet0/0/0/2=10.1.27.1/255.255.255.0, GigabitEthernet0/0/0/3=, Loopback0=2.2.2.2/255.255.255.255, MgmtEth0/RP0/CPU0/0=172.16.1.131/255.255.255.0",sample8.xml
INTERFACE_IP_MAP_0006,Interface_Inventory,map,1,"sample9 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.
[답변 형식: 키=값 형식 목록 (없으면 '없음')]","GigabitEthernet0/0/0/0=, GigabitEthernet0/0/0/0.1=, GigabitEthernet0/0/0/1.300=192.168.3.10/255.255.255.0, GigabitEthernet0/0/0/2=10.1.27.2/255.255.255.0, GigabitEthernet0/0/0/3=, Loopback0=3.3.3.3/255.255.255.255, MgmtEth0/RP0/CPU0/0=172.16.1.132/255.255.255.0","metric `interface_ip_map` on host=sample9, type=DEVICE → GigabitEthernet0/0/0/0=, GigabitEthernet0/0/0/0.1=, GigabitEthernet0/0/0/1.300=192.168.3.10/255.255.255.0, GigabitEthernet0/0/0/2=10.1.27.2/255.255.255.0, GigabitEthernet0/0/0/3=, Loopback0=3.3.3.3/255.255.255.255, MgmtEth0/RP0/CPU0/0=172.16.1.132/255.255.255.0",sample9.xml
INTERFACE_VLAN_SET_0001,Interface_Inventory,set,1,"CE1 장비에 설정된 VLAN 목록을 알려주세요.
[답변 형식: 쉼표로 구분된 항목 목록 (없으면 '없음')]",100,"metric `interface_vlan_set` on host=CE1, type=DEVICE → 100",ce1.xml
INTERFACE_VLAN_SET_0002,Interface_Inventory,set,1,"CE2 장비에 설정된 VLAN 목록을 알려주세요.
[답변 형식: 쉼표로 구분된 항목 목록 (없으면 '없음')]",300,"metric `interface_vlan_set` on host=CE2, type=DEVICE → 300",ce2.xml
