id,id_v2,metric,scope,category,level,question_type,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
BOUNDED_PATH_leaf10_leaf8,bounded_path_length:3ff63af7db,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""leaf8""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf10 to 172.17.4.2? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""leaf8""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf10', 'dst_ip': '172.17.4.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf6_p8,bounded_path_length:f94c2239cb,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""p8""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf6 to 10.0.16.1? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""p8""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf6', 'dst_ip': '10.0.16.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe4_p5,bounded_path_length:1950e9715f,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe4"", ""dst"": ""p5""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe4 to 10.0.11.1? [Answer format: integer],OK,number,3,3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe4"", ""dst"": ""p5""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe4', 'dst_ip': '10.0.11.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p10_pe4,bounded_path_length:71040b2272,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""pe4""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p10 to 10.0.14.1? [Answer format: integer],OK,number,4,4,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""pe4""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p10', 'dst_ip': '10.0.14.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe1_p8,bounded_path_length:70e56ba176,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe1"", ""dst"": ""p8""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe1 to 10.0.16.1? [Answer format: integer],OK,number,7,7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe1"", ""dst"": ""p8""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe1', 'dst_ip': '10.0.16.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p8_leaf3,bounded_path_length:281f1723e5,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p8"", ""dst"": ""leaf3""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p8 to 172.16.3.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p8"", ""dst"": ""leaf3""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p8', 'dst_ip': '172.16.3.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf11_p6,bounded_path_length:fc7f81879d,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf11"", ""dst"": ""p6""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf11 to 10.0.12.1? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf11"", ""dst"": ""p6""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf11', 'dst_ip': '10.0.12.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf7_p6,bounded_path_length:6a572a9f46,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf7"", ""dst"": ""p6""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf7 to 10.0.12.1? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf7"", ""dst"": ""p6""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf7', 'dst_ip': '10.0.12.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p7_leaf9,bounded_path_length:c6313a13a1,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""leaf9""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p7 to 172.18.1.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""leaf9""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p7', 'dst_ip': '172.18.1.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe6_p7,bounded_path_length:649f2c5768,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""p7""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe6 to 10.0.15.1? [Answer format: integer],OK,number,4,4,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""p7""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe6', 'dst_ip': '10.0.15.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf10_p6,bounded_path_length:f49db49615,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""p6""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf10 to 10.0.12.1? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""p6""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf10', 'dst_ip': '10.0.12.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe6_leaf7,bounded_path_length:7bb4b4724f,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf7""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe6 to 172.17.3.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf7""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe6', 'dst_ip': '172.17.3.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe1_p4,bounded_path_length:82f43d0fc6,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe1"", ""dst"": ""p4""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe1 to 10.0.5.1? [Answer format: integer],OK,number,4,4,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe1"", ""dst"": ""p4""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe1', 'dst_ip': '10.0.5.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p3_leaf7,bounded_path_length:31d9c738ec,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p3"", ""dst"": ""leaf7""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p3 to 172.17.3.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p3"", ""dst"": ""leaf7""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p3', 'dst_ip': '172.17.3.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p3_leaf8,bounded_path_length:dc44af5da0,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p3"", ""dst"": ""leaf8""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p3 to 172.17.4.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p3"", ""dst"": ""leaf8""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p3', 'dst_ip': '172.17.4.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p10_p1,bounded_path_length:63aabaeccb,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""p1""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p10 to 10.0.1.1? [Answer format: integer],OK,number,8,8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""p1""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p10', 'dst_ip': '10.0.1.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p3_pe5,bounded_path_length:e461874fd6,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p3"", ""dst"": ""pe5""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p3 to 10.0.31.3? [Answer format: integer],OK,number,6,6,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p3"", ""dst"": ""pe5""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p3', 'dst_ip': '10.0.31.3', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe1_p2,bounded_path_length:9963f3154f,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe1"", ""dst"": ""p2""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe1 to 10.0.2.1? [Answer format: integer],OK,number,3,3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe1"", ""dst"": ""p2""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe1', 'dst_ip': '10.0.2.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p2_pe5,bounded_path_length:e7a4c0bc35,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p2"", ""dst"": ""pe5""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p2 to 10.0.31.3? [Answer format: integer],OK,number,8,8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p2"", ""dst"": ""pe5""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p2', 'dst_ip': '10.0.31.3', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe6_leaf6,bounded_path_length:c1db308a25,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf6""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe6 to 172.17.2.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf6""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe6', 'dst_ip': '172.17.2.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf7_pe5,bounded_path_length:66db15c5a1,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf7"", ""dst"": ""pe5""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf7 to 10.0.31.3? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf7"", ""dst"": ""pe5""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf7', 'dst_ip': '10.0.31.3', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p4_leaf2,bounded_path_length:6b72321656,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p4"", ""dst"": ""leaf2""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p4 to 172.16.2.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p4"", ""dst"": ""leaf2""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p4', 'dst_ip': '172.16.2.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf11_leaf9,bounded_path_length:8fd622b3b6,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf11"", ""dst"": ""leaf9""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf11 to 172.18.1.2? [Answer format: integer],OK,number,3,3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf11"", ""dst"": ""leaf9""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf11', 'dst_ip': '172.18.1.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p7_p8,bounded_path_length:f5e3f80c63,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""p8""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p7 to 10.0.16.1? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p7', 'dst_ip': '10.0.16.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf2_leaf7,bounded_path_length:2fb79bb54b,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf2"", ""dst"": ""leaf7""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf2 to 172.17.3.2? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf2"", ""dst"": ""leaf7""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf2', 'dst_ip': '172.17.3.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf12_p3,bounded_path_length:b4d922fcf0,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf12"", ""dst"": ""p3""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf12 to 10.0.3.1? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf12"", ""dst"": ""p3""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf12', 'dst_ip': '10.0.3.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe2_leaf8,bounded_path_length:124e8b3b53,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe2"", ""dst"": ""leaf8""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe2 to 172.17.4.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe2"", ""dst"": ""leaf8""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe2', 'dst_ip': '172.17.4.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf6_leaf7,bounded_path_length:1279ae07ff,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""leaf7""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf6 to 172.17.3.2? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""leaf7""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf6', 'dst_ip': '172.17.3.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p10_pe3,bounded_path_length:c6fce681b6,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""pe3""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p10 to 10.0.11.0? [Answer format: integer],OK,number,7,7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""pe3""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p10', 'dst_ip': '10.0.11.0', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_leaf9_p6,bounded_path_length:6cade7f7e3,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""p6""}",Reachability_Analysis,L4,unknown,How many hops are in the path from leaf9 to 10.0.12.1? [Answer format: integer],OK,number,2,2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""p6""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'leaf9', 'dst_ip': '10.0.12.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe6_leaf8,bounded_path_length:6db4b08563,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf8""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe6 to 172.17.4.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf8""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe6', 'dst_ip': '172.17.4.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_p10_leaf12,bounded_path_length:926eedde67,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""leaf12""}",Reachability_Analysis,L4,unknown,How many hops are in the path from p10 to 172.18.4.2? [Answer format: integer],OK,number,1,1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""leaf12""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'p10', 'dst_ip': '172.18.4.2', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe4_p2,bounded_path_length:312b5f59c5,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe4"", ""dst"": ""p2""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe4 to 10.0.2.1? [Answer format: integer],OK,number,6,6,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe4"", ""dst"": ""p2""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe4', 'dst_ip': '10.0.2.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe3_p6,bounded_path_length:dfcdb86c8b,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe3"", ""dst"": ""p6""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe3 to 10.0.12.1? [Answer format: integer],OK,number,3,3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe3"", ""dst"": ""p6""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe3', 'dst_ip': '10.0.12.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_pe3_p3,bounded_path_length:39b6638457,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""pe3"", ""dst"": ""p3""}",Reachability_Analysis,L4,unknown,How many hops are in the path from pe3 to 10.0.3.1? [Answer format: integer],OK,number,3,3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe3"", ""dst"": ""p3""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'pe3', 'dst_ip': '10.0.3.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
BOUNDED_PATH_asbr2_asbr1,bounded_path_length:5631e212cd,bounded_path_length,"{""type"": ""NODE_PAIR"", ""src"": ""asbr2"", ""dst"": ""asbr1""}",Reachability_Analysis,L4,unknown,How many hops are in the path from asbr2 to 10.0.30.1? [Answer format: integer],OK,number,4,4,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""asbr2"", ""dst"": ""asbr1""}, ""metric"": ""bounded_path_length"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'bounded_path_length', 'params': {'src_location': 'asbr2', 'dst_ip': '10.0.30.1', 'max_hops': 5}}","{'answer_shape': 'number', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
