id,id_v2,metric,scope,category,level,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
STATIC_ROUTE_COUNT_p3,static_route_count:40d255b5d8,static_route_count,"{'type': 'DEVICE', 'host': 'p3'}",Configuration_Check,L1,p3 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,1,1,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,builder_core,pending,,db62dec,['p3.cfg']
STATIC_ROUTE_COUNT_leaf5,static_route_count:c889ccb7cb,static_route_count,"{'type': 'DEVICE', 'host': 'leaf5'}",Configuration_Check,L1,leaf5 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,3,3,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,builder_core,pending,,db62dec,['leaf5.cfg']
STATIC_ROUTE_COUNT_pe3,static_route_count:6ad90347c4,static_route_count,"{'type': 'DEVICE', 'host': 'pe3'}",Configuration_Check,L1,pe3 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,1,1,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,builder_core,pending,,db62dec,['pe3.cfg']
STATIC_ROUTE_COUNT_pe1,static_route_count:4f36bb8808,static_route_count,"{'type': 'DEVICE', 'host': 'pe1'}",Configuration_Check,L1,pe1 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,1,1,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,builder_core,pending,,db62dec,['pe1.cfg']
STATIC_ROUTE_COUNT_leaf8,static_route_count:a81bf37e92,static_route_count,"{'type': 'DEVICE', 'host': 'leaf8'}",Configuration_Check,L1,leaf8 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,3,3,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,builder_core,pending,,db62dec,['leaf8.cfg']
STATIC_ROUTE_COUNT_leaf3,static_route_count:6a7c231d8b,static_route_count,"{'type': 'DEVICE', 'host': 'leaf3'}",Configuration_Check,L1,leaf3 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,3,3,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,builder_core,pending,,db62dec,['leaf3.cfg']
STATIC_ROUTE_COUNT_leaf6,static_route_count:0f4017add8,static_route_count,"{'type': 'DEVICE', 'host': 'leaf6'}",Configuration_Check,L1,leaf6 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,3,3,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",,,,builder_core,pending,,db62dec,['leaf6.cfg']
STATIC_ROUTE_COUNT_pe2,static_route_count:3603999311,static_route_count,"{'type': 'DEVICE', 'host': 'pe2'}",Configuration_Check,L1,pe2 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,1,1,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,builder_core,pending,,db62dec,['pe2.cfg']
STATIC_ROUTE_COUNT_p2,static_route_count:f84ad4329a,static_route_count,"{'type': 'DEVICE', 'host': 'p2'}",Configuration_Check,L1,p2 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,1,1,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,builder_core,pending,,db62dec,['p2.cfg']
STATIC_ROUTE_COUNT_p7,static_route_count:51589f45e8,static_route_count,"{'type': 'DEVICE', 'host': 'p7'}",Configuration_Check,L1,p7 장비에 설정된 정적 경로(Static Route)의 총 개수는? [답변 형식: 숫자],OK,number,1,1,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""static_route_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",,,,builder_core,pending,,db62dec,['p7.cfg']
ACL_CONFIGURED_COUNT_pe3,acl_configured_count:6ad90347c4,acl_configured_count,"{'type': 'DEVICE', 'host': 'pe3'}",Configuration_Check,L1,pe3 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,builder_core,pending,,db62dec,['pe3.cfg']
ACL_CONFIGURED_COUNT_leaf4,acl_configured_count:45a2dbebe1,acl_configured_count,"{'type': 'DEVICE', 'host': 'leaf4'}",Configuration_Check,L1,leaf4 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,builder_core,pending,,db62dec,['leaf4.cfg']
ACL_CONFIGURED_COUNT_p1,acl_configured_count:980d4425bd,acl_configured_count,"{'type': 'DEVICE', 'host': 'p1'}",Configuration_Check,L1,p1 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,builder_core,pending,,db62dec,['p1.cfg']
ACL_CONFIGURED_COUNT_leaf6,acl_configured_count:0f4017add8,acl_configured_count,"{'type': 'DEVICE', 'host': 'leaf6'}",Configuration_Check,L1,leaf6 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",,,,builder_core,pending,,db62dec,['leaf6.cfg']
ACL_CONFIGURED_COUNT_leaf2,acl_configured_count:6e35c43dba,acl_configured_count,"{'type': 'DEVICE', 'host': 'leaf2'}",Configuration_Check,L1,leaf2 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,builder_core,pending,,db62dec,['leaf2.cfg']
ACL_CONFIGURED_COUNT_leaf3,acl_configured_count:6a7c231d8b,acl_configured_count,"{'type': 'DEVICE', 'host': 'leaf3'}",Configuration_Check,L1,leaf3 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,builder_core,pending,,db62dec,['leaf3.cfg']
ACL_CONFIGURED_COUNT_pe2,acl_configured_count:3603999311,acl_configured_count,"{'type': 'DEVICE', 'host': 'pe2'}",Configuration_Check,L1,pe2 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,builder_core,pending,,db62dec,['pe2.cfg']
ACL_CONFIGURED_COUNT_pe4,acl_configured_count:a2fc790735,acl_configured_count,"{'type': 'DEVICE', 'host': 'pe4'}",Configuration_Check,L1,pe4 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,builder_core,pending,,db62dec,['pe4.cfg']
ACL_CONFIGURED_COUNT_p8,acl_configured_count:d61ee73c24,acl_configured_count,"{'type': 'DEVICE', 'host': 'p8'}",Configuration_Check,L1,p8 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,builder_core,pending,,db62dec,['p8.cfg']
ACL_CONFIGURED_COUNT_p7,acl_configured_count:51589f45e8,acl_configured_count,"{'type': 'DEVICE', 'host': 'p7'}",Configuration_Check,L1,p7 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",,,,builder_core,pending,,db62dec,['p7.cfg']
ACL_CONFIGURED_COUNT_leaf5,acl_configured_count:c889ccb7cb,acl_configured_count,"{'type': 'DEVICE', 'host': 'leaf5'}",Configuration_Check,L1,leaf5 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,builder_core,pending,,db62dec,['leaf5.cfg']
ACL_CONFIGURED_COUNT_leaf7,acl_configured_count:66e16ac9ac,acl_configured_count,"{'type': 'DEVICE', 'host': 'leaf7'}",Configuration_Check,L1,leaf7 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,builder_core,pending,,db62dec,['leaf7.cfg']
ACL_CONFIGURED_COUNT_p3,acl_configured_count:40d255b5d8,acl_configured_count,"{'type': 'DEVICE', 'host': 'p3'}",Configuration_Check,L1,p3 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,builder_core,pending,,db62dec,['p3.cfg']
ACL_CONFIGURED_COUNT_p6,acl_configured_count:e05ff65dc3,acl_configured_count,"{'type': 'DEVICE', 'host': 'p6'}",Configuration_Check,L1,p6 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",,,,builder_core,pending,,db62dec,['p6.cfg']
ACL_CONFIGURED_COUNT_leaf1,acl_configured_count:f3e677391b,acl_configured_count,"{'type': 'DEVICE', 'host': 'leaf1'}",Configuration_Check,L1,leaf1 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,builder_core,pending,,db62dec,['leaf1.cfg']
ACL_CONFIGURED_COUNT_pe1,acl_configured_count:4f36bb8808,acl_configured_count,"{'type': 'DEVICE', 'host': 'pe1'}",Configuration_Check,L1,pe1 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,builder_core,pending,,db62dec,['pe1.cfg']
ACL_CONFIGURED_COUNT_p2,acl_configured_count:f84ad4329a,acl_configured_count,"{'type': 'DEVICE', 'host': 'p2'}",Configuration_Check,L1,p2 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,builder_core,pending,,db62dec,['p2.cfg']
ACL_CONFIGURED_COUNT_p4,acl_configured_count:8eb660897d,acl_configured_count,"{'type': 'DEVICE', 'host': 'p4'}",Configuration_Check,L1,p4 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,builder_core,pending,,db62dec,['p4.cfg']
ACL_CONFIGURED_COUNT_p5,acl_configured_count:5991ac5b4f,acl_configured_count,"{'type': 'DEVICE', 'host': 'p5'}",Configuration_Check,L1,p5 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,builder_core,pending,,db62dec,['p5.cfg']
ACL_CONFIGURED_COUNT_leaf8,acl_configured_count:a81bf37e92,acl_configured_count,"{'type': 'DEVICE', 'host': 'leaf8'}",Configuration_Check,L1,leaf8 장비에 정의된 ACL(Access Control List)의 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_configured_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,builder_core,pending,,db62dec,['leaf8.cfg']
ACL_APPLIED_INTERFACES_LIST_p7,acl_applied_interfaces_list:51589f45e8,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'p7'}",Configuration_Check,L1,p7 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",,,,builder_core,pending,,db62dec,['p7.cfg']
ACL_APPLIED_INTERFACES_LIST_p3,acl_applied_interfaces_list:40d255b5d8,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'p3'}",Configuration_Check,L1,p3 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,builder_core,pending,,db62dec,['p3.cfg']
ACL_APPLIED_INTERFACES_LIST_p4,acl_applied_interfaces_list:8eb660897d,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'p4'}",Configuration_Check,L1,p4 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,builder_core,pending,,db62dec,['p4.cfg']
ACL_APPLIED_INTERFACES_LIST_p6,acl_applied_interfaces_list:e05ff65dc3,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'p6'}",Configuration_Check,L1,p6 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",,,,builder_core,pending,,db62dec,['p6.cfg']
ACL_APPLIED_INTERFACES_LIST_pe1,acl_applied_interfaces_list:4f36bb8808,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'pe1'}",Configuration_Check,L1,pe1 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,builder_core,pending,,db62dec,['pe1.cfg']
ACL_APPLIED_INTERFACES_LIST_leaf7,acl_applied_interfaces_list:66e16ac9ac,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'leaf7'}",Configuration_Check,L1,leaf7 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,builder_core,pending,,db62dec,['leaf7.cfg']
ACL_APPLIED_INTERFACES_LIST_pe3,acl_applied_interfaces_list:6ad90347c4,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'pe3'}",Configuration_Check,L1,pe3 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,builder_core,pending,,db62dec,['pe3.cfg']
ACL_APPLIED_INTERFACES_LIST_p8,acl_applied_interfaces_list:d61ee73c24,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'p8'}",Configuration_Check,L1,p8 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,builder_core,pending,,db62dec,['p8.cfg']
ACL_APPLIED_INTERFACES_LIST_leaf3,acl_applied_interfaces_list:6a7c231d8b,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'leaf3'}",Configuration_Check,L1,leaf3 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,builder_core,pending,,db62dec,['leaf3.cfg']
ACL_APPLIED_INTERFACES_LIST_leaf6,acl_applied_interfaces_list:0f4017add8,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'leaf6'}",Configuration_Check,L1,leaf6 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",,,,builder_core,pending,,db62dec,['leaf6.cfg']
ACL_APPLIED_INTERFACES_LIST_p2,acl_applied_interfaces_list:f84ad4329a,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'p2'}",Configuration_Check,L1,p2 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,builder_core,pending,,db62dec,['p2.cfg']
ACL_APPLIED_INTERFACES_LIST_leaf1,acl_applied_interfaces_list:f3e677391b,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'leaf1'}",Configuration_Check,L1,leaf1 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,builder_core,pending,,db62dec,['leaf1.cfg']
ACL_APPLIED_INTERFACES_LIST_leaf8,acl_applied_interfaces_list:a81bf37e92,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'leaf8'}",Configuration_Check,L1,leaf8 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,builder_core,pending,,db62dec,['leaf8.cfg']
ACL_APPLIED_INTERFACES_LIST_p5,acl_applied_interfaces_list:5991ac5b4f,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'p5'}",Configuration_Check,L1,p5 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,builder_core,pending,,db62dec,['p5.cfg']
ACL_APPLIED_INTERFACES_LIST_pe2,acl_applied_interfaces_list:3603999311,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'pe2'}",Configuration_Check,L1,pe2 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,builder_core,pending,,db62dec,['pe2.cfg']
ACL_APPLIED_INTERFACES_LIST_leaf2,acl_applied_interfaces_list:6e35c43dba,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'leaf2'}",Configuration_Check,L1,leaf2 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,builder_core,pending,,db62dec,['leaf2.cfg']
ACL_APPLIED_INTERFACES_LIST_leaf4,acl_applied_interfaces_list:45a2dbebe1,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'leaf4'}",Configuration_Check,L1,leaf4 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,builder_core,pending,,db62dec,['leaf4.cfg']
ACL_APPLIED_INTERFACES_LIST_leaf5,acl_applied_interfaces_list:c889ccb7cb,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'leaf5'}",Configuration_Check,L1,leaf5 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,builder_core,pending,,db62dec,['leaf5.cfg']
ACL_APPLIED_INTERFACES_LIST_p1,acl_applied_interfaces_list:980d4425bd,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'p1'}",Configuration_Check,L1,p1 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,builder_core,pending,,db62dec,['p1.cfg']
ACL_APPLIED_INTERFACES_LIST_pe4,acl_applied_interfaces_list:a2fc790735,acl_applied_interfaces_list,"{'type': 'DEVICE', 'host': 'pe4'}",Configuration_Check,L1,pe4 장비에서 ACL이 적용된 인터페이스 목록은? [답변 형식: 인터페이스명 리스트],NOT_CONFIGURED,set,[],NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""acl_applied_interfaces_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,builder_core,pending,,db62dec,['pe4.cfg']
PREFIX_LIST_COUNT_leaf7,prefix_list_count:66e16ac9ac,prefix_list_count,"{'type': 'DEVICE', 'host': 'leaf7'}",Configuration_Check,L1,leaf7 장비에 정의된 Prefix-List 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""prefix_list_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,builder_core,pending,,db62dec,['leaf7.cfg']
PREFIX_LIST_COUNT_p3,prefix_list_count:40d255b5d8,prefix_list_count,"{'type': 'DEVICE', 'host': 'p3'}",Configuration_Check,L1,p3 장비에 정의된 Prefix-List 개수는? [답변 형식: 숫자],NOT_CONFIGURED,number,0,NOT_CONFIGURED,,"{""snapshot"": ""LabB_NCN_Basic_SP_20nodes"", ""metric"": ""prefix_list_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,builder_core,pending,,db62dec,['p3.cfg']
