id,id_v2,level,metric,answer_type,status,reason,replay_answer,dataset_answer,match,score,detail
BOUNDED_PATH_pe4_p1,bounded_path_length:2993ae5c8c,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_p3_pe4,bounded_path_length:38070994f5,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_leaf8_p6,bounded_path_length:c88437857c,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe3_pe1,bounded_path_length:fc1a61374d,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_leaf6_p1,bounded_path_length:0c37d1c4c3,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf4_p1,bounded_path_length:2f25e1f7b7,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf5_p1,bounded_path_length:d31f5115e3,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf5_leaf7,bounded_path_length:1b39dca268,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf2_p1,bounded_path_length:d622841e18,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_p5,bounded_path_length:3f557fdf61,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p8_pe2,bounded_path_length:b16b676898,L4,bounded_path_length,number,MATCH,,8,8,True,1.0,"parser=8.0, gold=8.0"
BOUNDED_PATH_pe3_p6,bounded_path_length:dfcdb86c8b,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_p8_p6,bounded_path_length:eb7dcffe58,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_leaf8_p7,bounded_path_length:285ca7164f,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_leaf1,bounded_path_length:eb2cfb801a,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf5_pe3,bounded_path_length:883d345ff4,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe4_pe1,bounded_path_length:03c72f90f1,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_leaf8_pe2,bounded_path_length:2748791abd,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe2_p1,bounded_path_length:b9d0c92d14,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_leaf3_pe1,bounded_path_length:fafe9a2341,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf1_p1,bounded_path_length:2ecc0b7be5,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_leaf5,bounded_path_length:874bcbb4c1,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_pe2,bounded_path_length:35f1588bfd,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_pe3_leaf3,bounded_path_length:b770563a94,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf2_p7,bounded_path_length:b602d1febf,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_pe2,bounded_path_length:c806acee96,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe4_p6,bounded_path_length:af2b02261e,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf5_pe2,bounded_path_length:1e56283a12,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_p5,bounded_path_length:1e93d0ec40,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_leaf6_pe4,bounded_path_length:7896ae3d45,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf7_p4,bounded_path_length:dfc57b5621,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_leaf2,bounded_path_length:d040d6b796,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p8_leaf2,bounded_path_length:9a8b8b1ae9,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf2_p4,bounded_path_length:005bb01dd2,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf3_pe4,bounded_path_length:a60e58af4b,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_p1,bounded_path_length:d8b11d6db2,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p8_p7,bounded_path_length:742c520d36,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe4_p7,bounded_path_length:9b7ae36454,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_p3_pe1,bounded_path_length:544602da76,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_leaf2_leaf7,bounded_path_length:2fb79bb54b,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_p4,bounded_path_length:cae2d59863,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe1_leaf1,bounded_path_length:1435203c63,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p6_p4,bounded_path_length:6bdc2f62d5,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_p5_p1,bounded_path_length:3c425a34c3,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_leaf6_p6,bounded_path_length:654e796ff0,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf8_pe4,bounded_path_length:b6b4afc2a5,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_pe3,bounded_path_length:f7e77d5fd3,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_leaf2_p5,bounded_path_length:c0bb49ee38,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p5_pe4,bounded_path_length:457f65dce8,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_leaf2_leaf4,bounded_path_length:206c768141,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf4_p7,bounded_path_length:bf95de194a,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf7_p7,bounded_path_length:ef3b4faaa3,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf8_leaf4,bounded_path_length:045cb0c22a,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p5_p7,bounded_path_length:49980fa62a,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_p2_pe4,bounded_path_length:d58fbe60d1,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_p8_p5,bounded_path_length:a9f3252505,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_pe3_leaf7,bounded_path_length:379acdabcc,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf8_p1,bounded_path_length:00370bebef,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe3_leaf1,bounded_path_length:b352256208,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p2_leaf4,bounded_path_length:b1dd2e8733,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf4_pe2,bounded_path_length:f63f1a1aec,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p6_p1,bounded_path_length:07662736bb,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_leaf6_p5,bounded_path_length:50c76a84f7,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_leaf8,bounded_path_length:dc44af5da0,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf5_p5,bounded_path_length:a6f89f87c0,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf6_pe3,bounded_path_length:41a57095a8,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_p6,bounded_path_length:b3d3071467,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_p8_p1,bounded_path_length:7d5c40203e,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_p5_p4,bounded_path_length:c3319f618a,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_leaf6_leaf3,bounded_path_length:ca1cc4744e,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf5_p3,bounded_path_length:1cb6a28374,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf1_p4,bounded_path_length:7286e34e9e,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf8_leaf3,bounded_path_length:6cdf5085f3,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf7_pe1,bounded_path_length:501a11eaa1,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf8_pe1,bounded_path_length:25a364cd01,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_p7,bounded_path_length:5be06367bd,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_p5_leaf3,bounded_path_length:406c659628,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p8_pe4,bounded_path_length:cd8f6b062c,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe3_pe2,bounded_path_length:3386a89652,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_leaf5_p6,bounded_path_length:c5c8bb01ef,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe3_leaf8,bounded_path_length:2316931578,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p1_p7,bounded_path_length:2a84c23ef3,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_leaf4_leaf3,bounded_path_length:85cf0a193c,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf4_p4,bounded_path_length:f7cfd4552b,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p8_pe1,bounded_path_length:56b7208490,L4,bounded_path_length,number,MATCH,,7,7,True,1.0,"parser=7.0, gold=7.0"
BOUNDED_PATH_p2_leaf8,bounded_path_length:688b324643,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_leaf6_leaf1,bounded_path_length:fdf2a1c8c7,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe2_p7,bounded_path_length:14a049dbf2,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_leaf5_p7,bounded_path_length:80540ab44b,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_p4,bounded_path_length:9dec9e657b,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p2_p8,bounded_path_length:0c1af22a6f,L4,bounded_path_length,number,MATCH,,7,7,True,1.0,"parser=7.0, gold=7.0"
BOUNDED_PATH_pe4_leaf1,bounded_path_length:7f17a328e7,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p3_pe3,bounded_path_length:4ef9afa20d,L4,bounded_path_length,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
BOUNDED_PATH_leaf7_p6,bounded_path_length:6a572a9f46,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf5_pe4,bounded_path_length:b0e9755cb0,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p5_leaf1,bounded_path_length:5671a41931,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p2_leaf1,bounded_path_length:893d74d2e8,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_pe1_p6,bounded_path_length:ca0ab732a8,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_leaf4_leaf1,bounded_path_length:d34e152ee3,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_leaf3_p4,bounded_path_length:b8d0e19afb,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p3_p1,bounded_path_length:0adf439fdd,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p4_p7,bounded_path_length:ff6bf55919,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_p6_pe2,bounded_path_length:23b3e6797d,L4,bounded_path_length,number,MATCH,,6,6,True,1.0,"parser=6.0, gold=6.0"
BOUNDED_PATH_leaf6_p7,bounded_path_length:7078fb371d,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_pe3_pe4,bounded_path_length:da6e620c65,L4,bounded_path_length,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
BOUNDED_PATH_p6_p7,bounded_path_length:defe4fb7f4,L4,bounded_path_length,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
BOUNDED_PATH_p8_pe3,bounded_path_length:e102c04ffb,L4,bounded_path_length,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
BOUNDED_PATH_pe2_leaf1,bounded_path_length:5294fb6d6c,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p8_leaf8,bounded_path_length:a093a7d3e2,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BOUNDED_PATH_p3_leaf7,bounded_path_length:31d9c738ec,L4,bounded_path_length,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
BLACKHOLE_DETECTION_GLOBAL,blackhole_destination_list:566d4b6821,L4,blackhole_destination_list,set,MATCH,,[],[],True,1.0,both_empty
WAYPOINT_leaf6_p7_leaf6,waypoint_traversal_path:bea14708f3,L4,waypoint_traversal_path,text,MATCH,,leaf6 -> pe3,"""leaf6 -> pe3""",True,1.0,exact
WAYPOINT_leaf6_p7_leaf5,waypoint_traversal_path:67c26c84f2,L4,waypoint_traversal_path,text,MATCH,,NOT_TRAVERSED,"""NOT_TRAVERSED""",True,1.0,exact
WAYPOINT_leaf6_p7_p2,waypoint_traversal_path:b1a126fa99,L4,waypoint_traversal_path,text,MATCH,,NOT_TRAVERSED,"""NOT_TRAVERSED""",True,1.0,exact
WAYPOINT_leaf6_p7_p3,waypoint_traversal_path:3020208333,L4,waypoint_traversal_path,text,MATCH,,NOT_TRAVERSED,"""NOT_TRAVERSED""",True,1.0,exact
WAYPOINT_leaf6_p7_p8,waypoint_traversal_path:f1b8c856d1,L4,waypoint_traversal_path,text,MATCH,,NOT_TRAVERSED,"""NOT_TRAVERSED""",True,1.0,exact
ISOLATION_VRF_EDU_VRF_GOV,leaked_prefixes_list:92a0325284,L4,leaked_prefixes_list,set,MATCH,,[],[],True,1.0,both_empty
ISOLATION_VRF_EDU_VRF_RND,leaked_prefixes_list:c4d3693e73,L4,leaked_prefixes_list,set,MATCH,,[],[],True,1.0,both_empty
ISOLATION_VRF_EDU_default,leaked_prefixes_list:2ae202f817,L4,leaked_prefixes_list,set,MATCH,,[],[],True,1.0,both_empty
ISOLATION_VRF_GOV_VRF_RND,leaked_prefixes_list:b84b5b47b3,L4,leaked_prefixes_list,set,MATCH,,[],[],True,1.0,both_empty
ISOLATION_VRF_GOV_default,leaked_prefixes_list:74798e76d5,L4,leaked_prefixes_list,set,MATCH,,[],[],True,1.0,both_empty
ISOLATION_VRF_RND_default,leaked_prefixes_list:db77d0f57b,L4,leaked_prefixes_list,set,MATCH,,[],[],True,1.0,both_empty
ASYMMETRIC_pe3_leaf4,asymmetric_path_comparison:f4be0e03c9,L4,asymmetric_path_comparison,text,MATCH,,"Forward: pe3, Reverse: leaf4 -> pe2","""Forward: pe3, Reverse: leaf4 -> pe2""",True,1.0,exact
ASYMMETRIC_leaf7_leaf1,asymmetric_path_comparison:5e3b56526f,L4,asymmetric_path_comparison,text,MATCH,,"Forward: leaf7 -> pe4, Reverse: leaf1 -> pe1","""Forward: leaf7 -> pe4, Reverse: leaf1 -> pe1""",True,1.0,exact
ASYMMETRIC_p3_pe3,asymmetric_path_comparison:92cee86677,L4,asymmetric_path_comparison,text,MATCH,,"Forward: p3 -> p5 -> pe3, Reverse: pe3 -> p5 -> p3","""Forward: p3 -> p5 -> pe3, Reverse: pe3 -> p5 -> p3""",True,1.0,exact
ASYMMETRIC_pe3_p7,asymmetric_path_comparison:b8d5004666,L4,asymmetric_path_comparison,text,MATCH,,"Forward: pe3 -> p5 -> p6 -> p7, Reverse: p7 -> p6 -> p5 -> pe3","""Forward: pe3 -> p5 -> p6 -> p7, Reverse: p7 -> p6 -> p5 -> pe3""",True,1.0,exact
ASYMMETRIC_p5_p6,asymmetric_path_comparison:4c7f01fa1f,L4,asymmetric_path_comparison,text,MATCH,,"Forward: p5 -> p6, Reverse: p6 -> p5","""Forward: p5 -> p6, Reverse: p6 -> p5""",True,1.0,exact
ASYMMETRIC_leaf7_p1,asymmetric_path_comparison:6fac1b083e,L4,asymmetric_path_comparison,text,MATCH,,"Forward: leaf7 -> pe4, Reverse: p1","""Forward: leaf7 -> pe4, Reverse: p1""",True,1.0,exact
ASYMMETRIC_leaf5_leaf4,asymmetric_path_comparison:184f5df8ab,L4,asymmetric_path_comparison,text,MATCH,,"Forward: leaf5 -> pe3, Reverse: leaf4 -> pe2","""Forward: leaf5 -> pe3, Reverse: leaf4 -> pe2""",True,1.0,exact
ASYMMETRIC_p8_pe1,asymmetric_path_comparison:f5547e25be,L4,asymmetric_path_comparison,text,MATCH,,"Forward: p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> pe1, Reverse: pe1 -> p1 -> p3 -> p5 -> p6 -> p7 -> p8","""Forward: p8 -> p7 -> p6 -> p5 -> p3 -> p1 -> pe1, Reverse: pe1 -> p1 -> p3 -> p5 -> p6 -> p7 -> p8""",True,1.0,exact
ASYMMETRIC_leaf5_p6,asymmetric_path_comparison:8966f44a3f,L4,asymmetric_path_comparison,text,MATCH,,"Forward: leaf5 -> pe3, Reverse: p6","""Forward: leaf5 -> pe3, Reverse: p6""",True,1.0,exact
ASYMMETRIC_leaf4_leaf3,asymmetric_path_comparison:0ddace8e5f,L4,asymmetric_path_comparison,text,MATCH,,"Forward: leaf4 -> pe2, Reverse: leaf3 -> pe2","""Forward: leaf4 -> pe2, Reverse: leaf3 -> pe2""",True,1.0,exact
SPOF_DETECTION_GLOBAL,spof_detection:566d4b6821,L5,spof_detection,set_str,MATCH,,"[""pe3"", ""leaf6""]","[""pe3"", ""leaf6""]",True,1.0,exact
OSPF_AREA0_ROUTERS_GLOBAL,ospf_area0_routers:566d4b6821,L5,ospf_area0_routers,set,MATCH,,"[""p1"", ""p4"", ""p7"", ""pe1"", ""pe2""]","[""p1"", ""p4"", ""p7"", ""pe1"", ""pe2""]",True,1.0,exact
K_FAILURE_leaf6_p7,redundant_paths_list:7078fb371d,L5,redundant_paths_list,set,MATCH,,"[""leaf6 → pe3""]","[""leaf6 → pe3""]",True,1.0,exact
ROOT_CAUSE_leaf6_p3,root_cause_analysis:52bdef7e3c,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf6_pe1,root_cause_analysis:49bef6c809,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf1_p4,root_cause_analysis:7286e34e9e,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf2_leaf3,root_cause_analysis:b0c09408f5,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf5_p7,root_cause_analysis:80540ab44b,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf1_p7,root_cause_analysis:ab64bce918,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_p8_leaf8,root_cause_analysis:a093a7d3e2,L5,root_cause_analysis,text,MATCH,,p8,"""p8""",True,1.0,exact
ROOT_CAUSE_leaf6_p6,root_cause_analysis:654e796ff0,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf3_p1,root_cause_analysis:af414e59b4,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf6_leaf1,root_cause_analysis:fdf2a1c8c7,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_pe1_leaf1,root_cause_analysis:1435203c63,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_p2_leaf4,root_cause_analysis:b1dd2e8733,L5,root_cause_analysis,text,MATCH,,p2,"""p2""",True,1.0,exact
ROOT_CAUSE_leaf3_p7,root_cause_analysis:07a6977cb7,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_p2_leaf8,root_cause_analysis:688b324643,L5,root_cause_analysis,text,MATCH,,p2,"""p2""",True,1.0,exact
ROOT_CAUSE_leaf6_p5,root_cause_analysis:50c76a84f7,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_pe3_leaf8,root_cause_analysis:2316931578,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf7_pe1,root_cause_analysis:501a11eaa1,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_leaf4_leaf3,root_cause_analysis:85cf0a193c,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf5_pe1,root_cause_analysis:fb2eeb088c,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_pe3_leaf7,root_cause_analysis:379acdabcc,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf8_leaf7,root_cause_analysis:af0f40c009,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_leaf6_p8,root_cause_analysis:f94c2239cb,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf7_leaf3,root_cause_analysis:7fa00d2c00,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_p5_leaf7,root_cause_analysis:49240e2a0c,L5,root_cause_analysis,text,MATCH,,p5,"""p5""",True,1.0,exact
ROOT_CAUSE_p3_leaf1,root_cause_analysis:eb2cfb801a,L5,root_cause_analysis,text,MATCH,,p3,"""p3""",True,1.0,exact
ROOT_CAUSE_leaf5_pe2,root_cause_analysis:1e56283a12,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_p3_leaf4,root_cause_analysis:3f3d01e778,L5,root_cause_analysis,text,MATCH,,p3,"""p3""",True,1.0,exact
ROOT_CAUSE_p3_leaf3,root_cause_analysis:9368949ec2,L5,root_cause_analysis,text,MATCH,,p3,"""p3""",True,1.0,exact
ROOT_CAUSE_p5_leaf4,root_cause_analysis:9847c5795a,L5,root_cause_analysis,text,MATCH,,p5,"""p5""",True,1.0,exact
ROOT_CAUSE_pe3_leaf1,root_cause_analysis:b352256208,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf8_pe1,root_cause_analysis:25a364cd01,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_leaf4_pe1,root_cause_analysis:18b9916ffa,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
